case_id,category,question,http_status,question_type,expected_route,route_ok,expected_topics,topic_hits,expected_reference_keywords,reference_hits,score,verdict,answer_preview,evidence_preview,manual_notes,eval_label_status,final_verdict,issue_type
GQ0278,gotquestions_unmapped,성경에는 우화가 포함되어 있습니까?,200,topic_search,topic_search|explanation,Y,,,,,1,FAIL,"1. 핵심 답변 성경에는 여러 가지 문학적 장르가 포함되어 있으며, 그 중에는 우화와 비유도 존재합니다. 특히, 예수님은 많은 비유를 통해 하나님 나라의 진리를 설명하셨습니다. 그러나 제공된 구절들은 우화나 비유에 대한 직접적인 언급이 없으므로, 성경의 특정 구절을 통해 우화의 존재를 확인하기는 어렵습니다. 성경의 다양한 문학적 요소는 독자에게 깊은 교훈을 주기 위해 사용되며, 이러한 요소들을 이해하는 것은 성경을 더 깊이 있게 공부하는 데 도움이 됩니다. 2. 관련 구절 설명 - 잠언 15장 1절은 유순한 대답이 분노를 쉬게 한다고 말합니다. 이는 대화의 중요성과 말의 힘을 강조하며, 비유나 우화가 사람들에게 교훈을 주는 방식과 연결될 수 있습니다. - 에베소서 4장 29절은 덕을 세우는 선한 말을 하라고 권면합니다. 이는 우리가 사용하는 언어가 얼마나 중요한지를 보여주며, 비유나 우화가 사람들에게 긍정적인 메시지를 전달하는 수단이 될 수 있음을 시사합니다. 3. 본문 설명 제공된","[하이브리드 주제검색 결과] 인식 주제: ['비유', '분노', '말씀'] 검색 키워드: ['비유', '탕자', '사마리아', '씨 뿌리는', '달란트', '잃은 양', '열 처녀', '분노', '화', '노', '성내', '분', '참음', '온유', '말씀', '율법', '계명', '성경', '가르침', '교훈'] LLM 검색 질의: ['성경의 우화 포함 여부', '성경에 비유가 있는가?', '성경의 우화에 대한 내용', '비유의 의미와 역할', '성경의 비유적 표현', '성경에는 우화가 포함되어 있습니까?'] 실제 벡터검색 질의: ['성경의 우화 포함 여부 예수님의 비유 탕자의 비유 선한 사마리아인 씨 뿌리는 비유 달란트 비유 성내기를 더디하라 온유 분을 품지 말라 용서 주의 말씀 율법 계명 말씀을 묵상', '성경의 우화 포함 여부', '성경에 비유가 있는가?', '성경의 우화에 대한 내용', '비유의 의미와 역할', '성경의 비유적 표현', '성경에는 우화가 포함되어 있습니까",,UNLABELED,REVIEW_UNLABELED,정답 라벨 없음: 수동검토/라벨링 필요
GQ0279,gotquestions_unmapped,성경이 무오하다는 것은 어떤 의미입니까? 성경적인 무오성이란 무엇입니까?,200,explanation,topic_search|explanation,Y,,,,,1,FAIL,"1. 핵심 답변 성경의 무오성은 성경이 하나님의 영감으로 기록되었으며, 그 내용이 오류가 없고 진리임을 의미합니다. 이는 성경이 하나님의 뜻과 계획을 정확하게 전달하고 있다는 것을 나타냅니다. 따라서 성경은 신앙과 삶의 기준이 되며, 우리가 하나님과의 관계를 이해하고 올바른 길로 나아가는 데 필수적인 역할을 합니다. 성경의 무오성을 믿는 것은 하나님이 우리에게 주신 계명과 가르침을 신뢰하고 따르는 데 중요한 기초가 됩니다. 2. 관련 구절 설명 - 로마서 3장 19절: 이 구절은 율법이 모든 사람에게 하나님의 심판을 알리기 위해 주어졌음을 강조합니다. 이는 하나님의 말씀, 즉 성경이 우리에게 죄를 깨닫게 하고 하나님 앞에서의 우리의 상태를 인식하게 한다는 점에서 무오성을 지지합니다. - 디모데전서 6장 3절: 바른 교훈과 예수 그리스도의 말씀을 지키는 것이 중요하다고 말합니다. 이는 성경의 가르침이 오류가 없고, 우리가 따라야 할 진리임을 분명히 하고 있습니다. 3. 본문 설명 로마","[하이브리드 주제검색 결과] 인식 주제: ['말씀'] 검색 키워드: ['말씀', '율법', '계명', '성경', '가르침', '교훈'] LLM 검색 질의: ['성경의 무오성의 의미', '성경 무오성', '무오한 성경의 의미', '성경의 권위', '성경의 진리성', '무오성에 대한 설명', '성경이 무오하다는 것은 어떤 의미입니까? 성경적인 무오성이란 무엇입니까?'] 실제 벡터검색 질의: ['성경의 무오성의 의미 주의 말씀 율법 계명 말씀을 묵상', '성경의 무오성의 의미', '성경 무오성', '무오한 성경의 의미', '성경의 권위', '성경의 진리성', '무오성에 대한 설명', '성경이 무오하다는 것은 어떤 의미입니까? 성경적인 무오성이란 무엇입니까?'] - 로마서 3장 | score=0.600 | keyword=6 | boost=0.0 19절 우리가 알거니와 무릇 율법이 말하는 바는 율법 아래 있는 자들에게 말하는 것이니 이는 모든 입을 막고 온 세상으로 하나님의 심판 아래 있게 ",,UNLABELED,REVIEW_UNLABELED,정답 라벨 없음: 수동검토/라벨링 필요
GQ0280,gotquestions_unmapped,성경이 사회에 얼마나 큰 영향을 주어야 합니까?,200,topic_search,topic_search|explanation,Y,,,,,1,FAIL,"1. 핵심 답변 성경은 개인의 삶뿐만 아니라 사회 전반에 큰 영향을 미쳐야 합니다. 하나님께서 주신 말씀은 도덕적 기준과 삶의 방향성을 제시하며, 이를 통해 사회가 올바른 길로 나아갈 수 있도록 돕습니다. 예를 들어, 다윗이 여호와를 송축하며 하나님께서 모든 권세와 능력을 가지신 분임을 인정한 것처럼(역대상 29장), 우리는 하나님을 중심으로 한 가치관을 사회에 확산시켜야 합니다. 또한, 성령의 역사로 인해 교회가 세상에 긍정적인 영향을 미칠 수 있도록 해야 합니다(사도행전 2장). 결국, 성경의 가르침은 우리가 하나님과의 관계를 통해 세상에 선한 영향을 미치는 데 필수적입니다. 2. 관련 구절 설명 - 역대상 29장 11절: 이 구절은 하나님께서 모든 권세와 능력을 가지신 주권자임을 강조합니다. 우리가 하나님을 송축하고 그분의 위엄을 인정할 때, 우리의 삶과 사회가 그분의 뜻에 따라 변화될 수 있는 기초를 마련하게 됩니다. - 사도행전 2장 4절: 성령의 충만함을 받은 제자들이 다","[하이브리드 주제검색 결과] 인식 주제: ['믿음', '은혜', '말씀', '하나님', '성령'] 검색 키워드: ['믿음', '믿는', '신뢰', '의심', '확신', '바라는 것', '보지 못하는 것', '은혜', '긍휼', '자비', '은총', '값없이', '선물', '말씀', '율법', '계명', '성경', '가르침', '교훈', '하나님', '여호와', '주', '아버지', '창조주', '전능', '성령', '보혜사', '영', '하나님의 영', '성령님'] LLM 검색 질의: ['성경이 사회에 미치는 영향', '성경의 사회적 영향', '믿음이 사회에 미치는 영향', '은혜와 사회', '성경의 가르침이 사회에 미치는 영향', '사회적 책임과 신앙', '성경이 사회에 얼마나 큰 영향을 주어야 합니까?'] 실제 벡터검색 질의: ['성경이 사회에 미치는 영향 믿음은 바라는 것들의 실상 믿음으로 의심하지 말라 주를 신뢰 하나님의 은혜 값없이 주신 은혜 긍휼 자비 주의 말씀 율법 계명",,UNLABELED,REVIEW_UNLABELED,정답 라벨 없음: 수동검토/라벨링 필요
GQ0281,gotquestions_unmapped,성경을 암송하는 것이 왜 중요할까요?,200,explanation,topic_search|explanation,Y,,,,,1,FAIL,"1. 핵심 답변 성경을 암송하는 것은 우리의 신앙 생활에 매우 중요합니다. 암송을 통해 하나님의 말씀을 마음에 새기고, 어려운 순간에 그 말씀을 기억하여 힘을 얻을 수 있습니다. 또한, 기도와 찬양의 내용으로 활용할 수 있어 우리의 영적 삶을 더욱 풍성하게 만듭니다. 성경의 진리를 깊이 이해하고, 이를 통해 하나님과의 관계를 더욱 깊이 있게 발전시킬 수 있습니다. 2. 관련 구절 설명 - 마태복음 6장 6절: ""너는 기도할 때에 네 골방에 들어가 문을 닫고 은밀한 중에 계신 네 아버지께 기도하라."" 이 구절은 기도의 중요성을 강조하며, 하나님과의 개인적인 관계를 형성하는 데 있어 은밀한 기도가 필요하다는 것을 알려줍니다. 암송한 말씀은 이러한 기도에 깊이를 더해줄 수 있습니다. - 야고보서 5장 16절: ""의인의 간구는 역사하는 힘이 많으니라."" 이 구절은 기도의 힘과 효과를 강조합니다. 성경을 암송함으로써 우리는 기도할 때 더 많은 믿음을 가지고, 하나님의 뜻을 구하는 데 도움을 ","[하이브리드 주제검색 결과] 인식 주제: ['말씀', '기도'] 검색 키워드: ['말씀', '율법', '계명', '성경', '가르침', '교훈', '기도', '간구', '구하라', '부르짖', '기도하라', '아뢰', '구할'] LLM 검색 질의: ['성경 암송의 중요성', '성경 말씀을 마음에 새기는 방법', '암송이 신앙에 미치는 영향', '하나님의 말씀을 기억하는 이유', '성경 암송의 유익', '신앙 생활에서 말씀의 역할', '성경을 암송하는 것이 왜 중요할까요?'] 실제 벡터검색 질의: ['성경 암송의 중요성 주의 말씀 율법 계명 말씀을 묵상 기도하라 간구 부르짖음 구하라 의인의 간구 염려하지 말고 기도', '성경 암송의 중요성', '성경 말씀을 마음에 새기는 방법', '암송이 신앙에 미치는 영향', '하나님의 말씀을 기억하는 이유', '성경 암송의 유익', '신앙 생활에서 말씀의 역할', '성경을 암송하는 것이 왜 중요할까요?'] - 마태복음 6장 | score=0.640",,UNLABELED,REVIEW_UNLABELED,정답 라벨 없음: 수동검토/라벨링 필요
GQ0282,gotquestions_unmapped,성경이 단순한 신화가 아니라는 사실을 어떻게 알 수 있을까요?,200,explanation,topic_search|explanation,Y,,,,,1,FAIL,"1. 핵심 답변 성경이 단순한 신화가 아니라는 사실은 그 안에 담긴 역사적 사건들과 하나님의 메시지에서 확인할 수 있습니다. 이사야서와 같은 예언서에서는 당시의 역사적 배경과 사건을 구체적으로 언급하며, 하나님의 뜻과 계획을 드러냅니다. 또한, 성경은 단순한 교훈을 넘어서 인간의 삶에 대한 깊은 통찰과 도덕적 지침을 제공합니다. 이러한 점에서 성경은 단순한 신화가 아닌, 신뢰할 수 있는 진리의 말씀으로 여겨집니다. 2. 관련 구절 설명 - 이사야 37장 28-30절: 이 구절은 하나님이 역사 속에서 어떻게 개입하시는지를 보여줍니다. 하나님은 이스라엘 백성을 향한 자신의 계획을 명확히 하시며, 그들에게 징조를 주어 그분의 말씀의 신뢰성을 증명하십니다. 이러한 예언은 역사적 사건과 연결되어 성경의 진실성을 더욱 확고히 합니다. - 로마서 2장 13-15절: 이 구절은 율법의 중요성과 인간의 양심에 대한 하나님의 법이 어떻게 작용하는지를 설명합니다. 이는 성경이 단순한 규칙이 아니라, 인","[하이브리드 주제검색 결과] 인식 주제: ['분노', '말씀', '믿음'] 검색 키워드: ['분노', '화', '노', '성내', '분', '참음', '온유', '말씀', '율법', '계명', '성경', '가르침', '교훈', '믿음', '믿는', '신뢰', '의심', '확신', '바라는 것', '보지 못하는 것'] LLM 검색 질의: ['성경의 신뢰성에 대한 증거', '성경의 역사적 사실', '고고학적 발견과 성경', '성경의 예언 성취', '성경의 문헌적 일관성', '신화와 성경의 차이', '성경이 단순한 신화가 아니라는 사실을 어떻게 알 수 있을까요?'] 실제 벡터검색 질의: ['성경의 신뢰성에 대한 증거 성내기를 더디하라 온유 분을 품지 말라 용서 주의 말씀 율법 계명 말씀을 묵상 믿음은 바라는 것들의 실상 믿음으로 의심하지 말라 주를 신뢰', '성경의 신뢰성에 대한 증거', '성경의 역사적 사실', '고고학적 발견과 성경', '성경의 예언 성취', '성경의 문헌적 일관성',",,UNLABELED,REVIEW_UNLABELED,정답 라벨 없음: 수동검토/라벨링 필요
GQ0283,gotquestions_unmapped,성경은 신뢰할 수 있는 것입니까?,200,topic_search,topic_search|explanation,Y,,,,,1,FAIL,"1. 핵심 답변 성경은 많은 사람들에게 신뢰할 수 있는 경전으로 여겨집니다. 믿음은 바라는 것들의 실상이자 보지 못하는 것들의 증거라고 히브리서에서 말하듯이, 성경은 하나님의 말씀을 통해 우리에게 진리를 전달합니다. 고린도전서에서는 사도 바울이 다양한 사람들에게 복음을 전하기 위해 자신을 낮추고 그들과 같은 처지에 서는 모습을 보여줍니다. 이는 성경의 메시지가 사람들에게 어떻게 다가갈 수 있는지를 잘 보여줍니다. 따라서 성경은 단순한 문서가 아니라, 하나님과 사람 사이의 관계를 이해하는 데 중요한 역할을 합니다. 2. 관련 구절 설명 - 히브리서 11장 1절: 이 구절은 믿음의 본질을 설명합니다. 믿음은 단순한 감정이나 생각이 아니라, 우리가 바라는 것의 실체와 보이지 않는 것에 대한 확신을 의미합니다. 이는 성경이 우리에게 제시하는 진리를 신뢰하는 데 중요한 기초가 됩니다. - 고린도전서 9장 19절: 바울은 모든 사람에게 자유로우면서도 자신을 종으로 삼는 모습을 통해 복음을 전파","[하이브리드 주제검색 결과] 인식 주제: ['믿음', '소망', '말씀'] 검색 키워드: ['믿음', '믿는', '신뢰', '의심', '확신', '바라는 것', '보지 못하는 것', '소망', '기대', '기다림', '영광', '약속', '장래', '희망', '말씀', '율법', '계명', '성경', '가르침', '교훈'] LLM 검색 질의: ['성경의 신뢰성에 대한 질문', '성경은 신뢰할 수 있는가?', '성경의 진리성', '신앙의 근거로서 성경', '성경의 권위', '하나님의 말씀에 대한 믿음', '성경은 신뢰할 수 있는 것입니까?'] 실제 벡터검색 질의: ['성경의 신뢰성에 대한 질문 믿음은 바라는 것들의 실상 믿음으로 의심하지 말라 주를 신뢰 소망 하나님의 약속 장래 소망 기다림 영광 주의 말씀 율법 계명 말씀을 묵상', '성경의 신뢰성에 대한 질문', '성경은 신뢰할 수 있는가?', '성경의 진리성', '신앙의 근거로서 성경', '성경의 권위', '하나님의 말씀에 대한 믿",,UNLABELED,REVIEW_UNLABELED,정답 라벨 없음: 수동검토/라벨링 필요
GQ0284,gotquestions_unmapped,성경의 기본적인 연대기를 알 수 있을까요?,200,explanation,topic_search|explanation,Y,,,,,1,FAIL,"1. 핵심 답변 성경의 기본적인 연대기는 구약과 신약으로 나눌 수 있으며, 구약은 창조부터 이스라엘의 역사, 예언자들의 사역까지를 포함합니다. 신약은 예수 그리스도의 탄생, 사역, 죽음과 부활, 그리고 초대 교회의 형성에 관한 내용을 담고 있습니다. 이 연대기는 하나님과 인류의 관계를 보여주며, 구속의 계획이 어떻게 진행되어 왔는지를 이해하는 데 도움을 줍니다. 성경을 통해 우리는 하나님의 구속 역사 속에서 우리의 위치를 찾고, 그분의 뜻을 깨닫게 됩니다. 2. 관련 구절 설명 - 느헤미야 9장 13-15절: 이 구절은 하나님이 이스라엘 백성과의 언약을 맺고 그들에게 율법과 규례를 주신 것을 강조합니다. 이는 하나님이 그들을 인도하시고 보호하신다는 것을 보여주며, 구약의 역사적 배경을 이해하는 데 중요한 역할을 합니다. - 고린도전서 9장 19-21절: 바울이 모든 사람에게 복음을 전하기 위해 스스로 종이 되었다는 이 구절은 신약의 사역적 연대기를 보여줍니다. 이는 복음의 확산이 어","[하이브리드 주제검색 결과] 인식 주제: ['말씀'] 검색 키워드: ['말씀', '율법', '계명', '성경', '가르침', '교훈'] LLM 검색 질의: ['성경의 기본적인 연대기', '성경의 역사적 사건', '구약과 신약의 연대기', '성경의 주요 사건 연대', '성경의 기본적인 연대기를 알 수 있을까요?'] 실제 벡터검색 질의: ['성경의 기본적인 연대기 주의 말씀 율법 계명 말씀을 묵상', '성경의 기본적인 연대기', '성경의 역사적 사건', '구약과 신약의 연대기', '성경의 주요 사건 연대', '성경의 기본적인 연대기를 알 수 있을까요?'] - 고린도전서 9장 | score=0.650 | keyword=9 | boost=0.0 19절 내가 모든 사람에게 자유하였으나 스스로 모든 사람에게 종이 된 것은 더 많은 사람을 얻고자 함이라 20절 유대인들에게는 내가 유대인과 같이 된 것은 유대인들을 얻고자 함이요 율법 아래 있는 자들에게는 내가 율법 아래 있지 아니하나 율법 아래 ",,UNLABELED,REVIEW_UNLABELED,정답 라벨 없음: 수동검토/라벨링 필요
GQ0285,gotquestions_unmapped,성경 해석학이란 어떤 것입니까?,200,explanation,topic_search|explanation,Y,,,,,1,FAIL,"1. 핵심 답변 성경 해석학은 성경의 본문을 올바르게 이해하고 해석하는 방법론을 연구하는 학문입니다. 이는 성경의 문맥, 역사적 배경, 문체 등을 고려하여 신앙의 진리를 발견하고 적용하는 데 도움을 줍니다. 성경 해석학은 성경의 메시지를 현대의 삶에 어떻게 적용할 수 있는지를 탐구하며, 신앙 공동체의 성장과 개인의 신앙 생활에 중요한 역할을 합니다. 따라서 성경을 깊이 있게 이해하고자 하는 모든 이에게 필수적인 학문이라 할 수 있습니다. 2. 관련 구절 설명 - 고린도전서 9장 19-21절에서는 바울이 다양한 사람들에게 복음을 전하기 위해 그들과 동일시하려는 노력을 강조합니다. 이는 성경 해석학이 단순한 지식 전달이 아니라, 사람들의 삶과 상황을 이해하고 그에 맞춰 복음을 전하는 것이 중요하다는 점을 보여줍니다. - 요한1서 3장 22-24절은 하나님의 계명을 지키고 그리스도 안에 거하는 것이 신앙의 본질임을 강조합니다. 이는 성경 해석학이 단순한 이론적 접근이 아니라, 실제적인 삶","[하이브리드 주제검색 결과] 인식 주제: ['말씀'] 검색 키워드: ['말씀', '율법', '계명', '성경', '가르침', '교훈'] LLM 검색 질의: ['성경 해석학의 정의', '성경 해석학이란 무엇인가', '성경 해석의 원칙', '성경을 해석하는 방법', '성경 해석의 중요성', '성경 해석학이란 어떤 것입니까?'] 실제 벡터검색 질의: ['성경 해석학의 정의 주의 말씀 율법 계명 말씀을 묵상', '성경 해석학의 정의', '성경 해석학이란 무엇인가', '성경 해석의 원칙', '성경을 해석하는 방법', '성경 해석의 중요성', '성경 해석학이란 어떤 것입니까?'] - 고린도전서 9장 | score=0.650 | keyword=9 | boost=0.0 19절 내가 모든 사람에게 자유하였으나 스스로 모든 사람에게 종이 된 것은 더 많은 사람을 얻고자 함이라 20절 유대인들에게는 내가 유대인과 같이 된 것은 유대인들을 얻고자 함이요 율법 아래 있는 자들에게는 내가 율법 아래 있지 아",,UNLABELED,REVIEW_UNLABELED,정답 라벨 없음: 수동검토/라벨링 필요
GQ0286,gotquestions_unmapped,성경은 어떤 문학적 형태를 사용하고 있습니까?,200,explanation,topic_search|explanation,Y,,,,,1,FAIL,"1. 핵심 답변 성경은 다양한 문학적 형태를 사용하여 신앙의 메시지를 전달합니다. 예를 들어, 비유, 시가, 역사적 서술, 편지 형식 등이 포함되어 있습니다. 이러한 다양한 형식은 독자가 하나님의 뜻을 이해하고, 삶에 적용할 수 있도록 돕는 역할을 합니다. 특히, 바울 서신과 같은 편지 형식은 교회와 성도들에게 직접적인 교훈을 주며, 그들의 신앙 생활에 실질적인 영향을 미칩니다. 2. 관련 구절 설명 - 고린도전서 9장 19-21절: 바울은 자신이 모든 사람에게 자유로우나, 더 많은 사람을 얻기 위해 스스로 종이 되었다고 말합니다. 이는 복음을 전하기 위해 다양한 문화와 상황에 맞추어 자신을 조정하는 그의 사역 방식을 보여줍니다. 이러한 접근은 복음의 보편성을 강조하며, 모든 사람에게 다가가려는 바울의 열정을 드러냅니다. - 요한1서 2장 7-8절: 여기서 요한은 새 계명과 옛 계명에 대해 언급하며, 사랑의 중요성을 강조합니다. 이 구절은 신앙의 본질이 사랑에 뿌리를 두고 있음을 분","[하이브리드 주제검색 결과] 인식 주제: ['말씀'] 검색 키워드: ['말씀', '율법', '계명', '성경', '가르침', '교훈'] LLM 검색 질의: ['성경의 문학적 형태', '성경의 문학적 장르', '성경의 문학적 기법', '성경의 문학적 스타일', '성경의 비유와 상징', '성경의 시가와 서사', '성경은 어떤 문학적 형태를 사용하고 있습니까?'] 실제 벡터검색 질의: ['성경의 문학적 형태 주의 말씀 율법 계명 말씀을 묵상', '성경의 문학적 형태', '성경의 문학적 장르', '성경의 문학적 기법', '성경의 문학적 스타일', '성경의 비유와 상징', '성경의 시가와 서사', '성경은 어떤 문학적 형태를 사용하고 있습니까?'] - 고린도전서 9장 | score=0.642 | keyword=9 | boost=0.0 19절 내가 모든 사람에게 자유하였으나 스스로 모든 사람에게 종이 된 것은 더 많은 사람을 얻고자 함이라 20절 유대인들에게는 내가 유대인과 같이 된 것은 유대",,UNLABELED,REVIEW_UNLABELED,정답 라벨 없음: 수동검토/라벨링 필요
GQ0287,gotquestions_unmapped,성경적 예표론이란 무엇입니까?,200,explanation,topic_search|explanation,Y,,,,,1,FAIL,"1. 핵심 답변 성경적 예표론은 구약의 사건이나 인물들이 신약의 예수 그리스도와 그의 사역을 예시하거나 예언하는 것을 의미합니다. 이러한 예표는 하나님께서 인류 구원을 위해 계획하신 구속의 역사 속에서 중요한 역할을 합니다. 예를 들어, 구약의 제사 제도나 아브라함의 믿음은 예수 그리스도의 희생과 믿음을 통해 성취됩니다. 따라서 성경적 예표론은 신구약 성경의 통합적 이해를 돕고, 하나님의 구속 계획을 더 깊이 이해하는 데 기여합니다. 2. 관련 구절 설명 - 고린도전서 9장 19-21절: 이 구절은 사도 바울이 다양한 사람들에게 복음을 전하기 위해 그들과 동일시하려는 노력을 보여줍니다. 이는 예수 그리스도의 사역이 모든 인류를 위한 것임을 강조하며, 복음의 보편성을 나타냅니다. 바울의 이러한 태도는 예수께서 모든 사람을 위해 오신 것과 연결됩니다. - 요한1서 3장 22-24절: 이 구절은 우리가 하나님의 계명을 지키고 서로 사랑해야 한다는 중요한 메시지를 담고 있습니다. 이는 예수","[하이브리드 주제검색 결과] 인식 주제: ['말씀'] 검색 키워드: ['말씀', '율법', '계명', '성경', '가르침', '교훈'] LLM 검색 질의: ['성경적 예표론의 의미', '예표론이란 무엇인가', '성경에서 예표의 역할', '예표론의 적용', '예표론의 정의', '예표론과 구약의 관계', '성경적 예표론이란 무엇입니까?'] 실제 벡터검색 질의: ['성경적 예표론의 의미 주의 말씀 율법 계명 말씀을 묵상', '성경적 예표론의 의미', '예표론이란 무엇인가', '성경에서 예표의 역할', '예표론의 적용', '예표론의 정의', '예표론과 구약의 관계', '성경적 예표론이란 무엇입니까?'] - 고린도전서 9장 | score=0.631 | keyword=9 | boost=0.0 19절 내가 모든 사람에게 자유하였으나 스스로 모든 사람에게 종이 된 것은 더 많은 사람을 얻고자 함이라 20절 유대인들에게는 내가 유대인과 같이 된 것은 유대인들을 얻고자 함이요 율법 아래 있는 자들에게",,UNLABELED,REVIEW_UNLABELED,정답 라벨 없음: 수동검토/라벨링 필요
GQ0288,gotquestions_unmapped,성경은 어떻게 구성되어 있습니까? 성경이 서로 다른 책으로 구성되어 있다는 것이 무슨 의미입니까?,200,explanation,topic_search|explanation,Y,,,,,1,FAIL,"1. 핵심 답변 성경은 여러 개의 책으로 구성되어 있으며, 이들 각각은 다양한 장르와 주제를 다루고 있습니다. 구약과 신약으로 나뉘며, 각각의 책은 역사적 사건, 교훈, 시가, 예언 등 다양한 내용을 포함하고 있습니다. 이러한 다양성은 하나님과 인류의 관계를 깊이 있게 탐구하게 하며, 각 책이 서로 다른 배경과 목적을 가지고 있음을 보여줍니다. 따라서 성경을 공부할 때는 각 책의 문맥과 메시지를 이해하는 것이 중요합니다. 2. 관련 구절 설명 - 고린도전서 9장 19-21절: 이 구절은 바울이 다양한 사람들에게 복음을 전하기 위해 자신을 어떻게 조정했는지를 보여줍니다. 이는 성경의 다양한 메시지가 서로 다른 사람들에게 어떻게 적용될 수 있는지를 잘 나타냅니다. 각기 다른 배경을 가진 사람들에게 맞는 방식으로 접근하는 것이 중요하다는 교훈을 줍니다. - 요한1서 3장 22-24절: 이 구절은 하나님의 계명을 지키고 서로 사랑하는 것이 신앙의 본질임을 강조합니다. 성경의 여러 책이 서로","[하이브리드 주제검색 결과] 인식 주제: ['말씀', '관계'] 검색 키워드: ['말씀', '율법', '계명', '성경', '가르침', '교훈', '관계', '형제', '이웃', '서로', '화목', '화해', '용납'] LLM 검색 질의: ['성경의 구성과 의미', '성경은 어떻게 구성되어 있나요?', '성경의 각 책의 의미는 무엇인가요?', '성경의 구조에 대해 설명해 주세요.', '구약과 신약의 차이는 무엇인가요?', '성경의 책들이 서로 다른 이유는 무엇인가요?', '성경은 어떻게 구성되어 있습니까? 성경이 서로 다른 책으로 구성되어 있다는 것이 무슨 의미입니까?'] 실제 벡터검색 질의: ['성경의 구성과 의미 주의 말씀 율법 계명 말씀을 묵상 서로 사랑 서로 용서 화목 형제 사랑 이웃 사랑', '성경의 구성과 의미', '성경은 어떻게 구성되어 있나요?', '성경의 각 책의 의미는 무엇인가요?', '성경의 구조에 대해 설명해 주세요.', '구약과 신약의 차이는 무엇인가요?',",,UNLABELED,REVIEW_UNLABELED,정답 라벨 없음: 수동검토/라벨링 필요
GQ0289,gotquestions_unmapped,사해 사본이란 무엇이며 왜 사해 사본이 중요합니까?,200,explanation,topic_search|explanation,Y,,,,,1,FAIL,"1. 핵심 답변 사해 사본은 1947년부터 1956년 사이에 사해 근처의 쿠무란 동굴에서 발견된 고대 유대 문서들로, 구약 성경의 여러 책과 그 외의 종교적 문서들이 포함되어 있습니다. 이 사본들은 기원전 3세기부터 기원후 1세기까지의 시기에 작성된 것으로 추정되며, 성경의 텍스트 전통을 이해하는 데 중요한 자료로 여겨집니다. 사해 사본은 성경의 신뢰성과 역사적 정확성을 증명하는 데 큰 역할을 하며, 당시 유대 사회와 종교적 배경을 이해하는 데도 도움을 줍니다. 2. 관련 구절 설명 - 예레미야 애가 1장 1절: 이 구절은 예루살렘의 멸망과 그로 인한 슬픔을 표현하고 있습니다. 사해 사본의 발견은 이러한 역사적 사건과 관련된 문서들을 통해 당시의 상황을 더 깊이 이해할 수 있는 기회를 제공합니다. - 히브리서 9장 1절: 이 구절은 첫 언약의 성소와 그 섬기는 예법에 대해 설명합니다. 사해 사본은 구약의 제사 제도와 성소에 대한 이해를 돕는 중요한 자료로, 당시의 종교적 관습과 신앙","[하이브리드 주제검색 결과] 인식 주제: [] 검색 키워드: [] LLM 검색 질의: ['사해 사본의 중요성', '사해 사본이란 무엇인가', '사해 사본의 역사적 가치', '사해 사본의 발견과 의미', '사해 사본이란 무엇이며 왜 사해 사본이 중요합니까?'] 실제 벡터검색 질의: ['사해 사본의 중요성 ', '사해 사본의 중요성', '사해 사본이란 무엇인가', '사해 사본의 역사적 가치', '사해 사본의 발견과 의미', '사해 사본이란 무엇이며 왜 사해 사본이 중요합니까?'] - 예레미야 애가 1장 | score=0.528 | keyword=0 | boost=0.0 1절 슬프다 이 성이여 본래는 거민이 많더니 이제는 어찌 그리 적막히 앉았는고 본래는 열국 중에 크던 자가 이제는 과부 같고 본래는 열방 중에 공주 되었던 자가 이제는 조공 드리는 자가 되었도다 2절 밤새도록 애곡하니 눈물이 뺨에 흐름이여 사랑하던 자 중에 위로하는 자가 없고 친구도 다 배반하여 원수가 되었도다 3절 유다",,UNLABELED,REVIEW_UNLABELED,정답 라벨 없음: 수동검토/라벨링 필요
